CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment,Cluster,Customer_Cluster
CUST043006,1802,1,79.28,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043007,9,1,670.26,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043008,348,3,2845.8599999999997,4,5,4,454,13,Champions,0,Regular Customers
CUST043009,754,1,1955.51,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST043010,1456,2,733.94,1,3,2,132,6,At Risk,1,Inactive Customers
CUST043011,1582,1,132.15,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043012,833,2,1582.52,2,3,3,233,8,Potential Loyalists,2,Occasional Customers
CUST043013,467,2,3266.53,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043014,790,1,1017.99,2,2,2,222,6,At Risk,2,Occasional Customers
CUST043015,1272,2,3373.56,1,3,5,135,9,Potential Loyalists,1,Inactive Customers
CUST043016,429,4,3928.9599999999996,3,5,5,355,13,Champions,3,High Value Customers
CUST043017,185,3,4846.02,4,5,5,455,14,Champions,3,High Value Customers
CUST043019,127,1,1229.15,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST043020,379,3,2866.1499999999996,4,5,4,454,13,Champions,0,Regular Customers
CUST043021,1338,1,776.3,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043022,78,1,395.98,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043023,338,3,2073.68,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST043024,1374,1,2127.83,1,2,3,123,6,At Risk,1,Inactive Customers
CUST043025,1648,1,477.91,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043026,1728,1,478.7,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043027,45,3,810.0300000000001,5,5,2,552,12,Loyal Customers,2,Occasional Customers
CUST043028,586,2,2411.65,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043029,814,3,2272.81,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST043030,1222,1,414.94,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043031,377,3,697.6,4,5,1,451,10,Loyal Customers,2,Occasional Customers
CUST043032,34,3,1896.28,5,5,3,553,13,Champions,0,Regular Customers
CUST043034,1,3,1488.23,5,5,3,553,13,Champions,0,Regular Customers
CUST043035,1286,2,1843.5100000000002,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST043036,617,3,5523.57,3,5,5,355,13,Champions,3,High Value Customers
CUST043037,1222,2,380.93,1,3,1,131,5,At Risk,1,Inactive Customers
CUST043038,843,2,1851.9699999999998,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST043039,1628,1,336.23,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043041,149,2,722.26,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043042,773,2,3028.5499999999997,2,3,4,234,9,Potential Loyalists,0,Regular Customers
CUST043043,971,1,1839.86,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST043044,1580,1,71.36,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043046,785,1,131.23,2,2,1,221,5,At Risk,2,Occasional Customers
CUST043047,773,4,2448.08,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST043048,334,3,3786.04,4,5,5,455,14,Champions,0,Regular Customers
CUST043049,370,4,2841.4700000000003,4,5,4,454,13,Champions,0,Regular Customers
CUST043050,135,3,2091.8,5,5,3,553,13,Champions,0,Regular Customers
CUST043051,537,3,2823.51,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043052,1237,2,558.11,1,3,1,131,5,At Risk,1,Inactive Customers
CUST043053,505,2,1361.99,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043054,942,2,2390.65,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST043055,118,5,5322.2,5,5,5,555,15,Champions,3,High Value Customers
CUST043056,1395,2,1213.6399999999999,1,3,2,132,6,At Risk,1,Inactive Customers
CUST043057,366,3,743.46,4,5,2,452,11,Loyal Customers,2,Occasional Customers
CUST043058,503,4,3314.8199999999997,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043059,34,2,356.01,5,3,1,531,9,Potential Loyalists,2,Occasional Customers
CUST043060,734,2,5653.02,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST043061,191,1,253.12,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST043063,629,3,1723.13,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST043064,426,1,496.62,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043065,120,4,5119.51,5,5,5,555,15,Champions,3,High Value Customers
CUST043066,108,6,3415.37,5,5,5,555,15,Champions,3,High Value Customers
CUST043068,343,3,3605.91,4,5,5,455,14,Champions,0,Regular Customers
CUST043069,64,4,5438.13,5,5,5,555,15,Champions,3,High Value Customers
CUST043071,327,1,373.92,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST043072,7,1,46.65,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043074,1224,1,1240.24,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043077,226,3,2660.81,4,5,4,454,13,Champions,0,Regular Customers
CUST043078,627,1,1165.5,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST043079,183,4,3210.4,4,5,4,454,13,Champions,0,Regular Customers
CUST043080,626,9,9244.92,3,5,5,355,13,Champions,3,High Value Customers
CUST043081,540,1,1423.49,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST043082,1430,1,428.34,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043083,262,2,2407.7700000000004,4,3,4,434,11,Loyal Customers,0,Regular Customers
CUST043084,97,1,1149.16,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST043085,558,3,1279.78,3,5,2,352,10,Loyal Customers,0,Regular Customers
CUST043086,1455,1,907.35,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043088,970,3,1895.8200000000002,2,5,3,253,10,Loyal Customers,0,Regular Customers
CUST043089,627,1,123.37,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043090,1268,2,3513.8599999999997,1,3,5,135,9,Potential Loyalists,1,Inactive Customers
CUST043091,530,4,5419.110000000001,3,5,5,355,13,Champions,3,High Value Customers
CUST043092,959,1,1900.65,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST043093,754,1,395.15,2,2,1,221,5,At Risk,2,Occasional Customers
CUST043094,910,1,697.32,2,2,1,221,5,At Risk,1,Inactive Customers
CUST043095,522,2,1074.33,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043096,461,3,1670.49,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST043097,1101,3,2448.3999999999996,1,5,4,154,10,Loyal Customers,0,Regular Customers
CUST043099,1124,3,2813.4300000000003,1,5,4,154,10,Loyal Customers,0,Regular Customers
CUST043101,868,3,1735.01,2,5,3,253,10,Loyal Customers,0,Regular Customers
CUST043102,50,2,813.42,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043104,1367,1,529.68,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043106,1052,1,143.89,2,2,1,221,5,At Risk,1,Inactive Customers
CUST043107,121,4,5895.68,5,5,5,555,15,Champions,3,High Value Customers
CUST043108,110,2,1801.54,5,3,3,533,11,Loyal Customers,2,Occasional Customers
CUST043109,1090,2,2561.76,1,3,4,134,8,Potential Loyalists,1,Inactive Customers
CUST043110,678,1,1045.96,2,2,2,222,6,At Risk,2,Occasional Customers
CUST043111,548,2,2407.42,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043112,623,2,2506.27,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043114,1644,1,1288.85,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043115,1119,1,420.47,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043116,379,1,512.6,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST043119,326,2,2088.13,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST043121,3,3,2661.54,5,5,4,554,14,Champions,0,Regular Customers
CUST043123,1136,3,3129.25,1,5,4,154,10,Loyal Customers,0,Regular Customers
CUST043124,330,5,3468.85,4,5,5,455,14,Champions,3,High Value Customers
CUST043125,280,1,645.43,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST043126,561,2,2174.68,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST043127,123,2,485.72,5,3,1,531,9,Potential Loyalists,2,Occasional Customers
CUST043128,902,2,2228.5499999999997,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST043129,228,3,5810.35,4,5,5,455,14,Champions,3,High Value Customers
CUST043130,1572,1,285.29,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043132,149,1,187.67,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043133,274,2,251.51000000000002,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST043134,244,2,1563.32,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST043135,1468,1,504.57,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043136,646,3,2402.08,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043137,319,2,1012.37,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043138,729,3,2579.81,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST043140,1377,1,734.44,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043141,283,4,2001.83,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST043142,538,6,5844.469999999999,3,5,5,355,13,Champions,3,High Value Customers
CUST043143,667,3,2377.99,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043144,239,1,2056.25,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST043145,660,5,6199.58,3,5,5,355,13,Champions,3,High Value Customers
CUST043146,273,2,2362.55,4,3,4,434,11,Loyal Customers,0,Regular Customers
CUST043147,87,3,4265.83,5,5,5,555,15,Champions,0,Regular Customers
CUST043148,307,2,1522.97,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST043149,229,5,3819.17,4,5,5,455,14,Champions,3,High Value Customers
CUST043150,623,5,4620.42,3,5,5,355,13,Champions,3,High Value Customers
CUST043151,22,3,2151.79,5,5,3,553,13,Champions,0,Regular Customers
CUST043152,844,2,671.43,2,3,1,231,6,At Risk,2,Occasional Customers
CUST043153,121,1,70.32,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043154,124,1,274.88,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043155,784,1,387.8,2,2,1,221,5,At Risk,2,Occasional Customers
CUST043156,1042,1,1076.15,2,2,2,222,6,At Risk,1,Inactive Customers
CUST043158,203,1,123.56,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST043159,418,2,2170.9,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST043160,1353,3,3264.9200000000005,1,5,4,154,10,Loyal Customers,1,Inactive Customers
CUST043161,80,3,1948.6799999999998,5,5,3,553,13,Champions,0,Regular Customers
CUST043162,1229,3,5034.1,1,5,5,155,11,Loyal Customers,0,Regular Customers
CUST043163,1748,1,2863.11,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST043165,510,3,769.3199999999999,3,5,2,352,10,Loyal Customers,2,Occasional Customers
CUST043166,1000,1,38.58,2,2,1,221,5,At Risk,1,Inactive Customers
CUST043167,1715,2,941.6600000000001,1,3,2,132,6,At Risk,1,Inactive Customers
CUST043169,1082,2,1680.21,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST043170,359,3,3555.73,4,5,5,455,14,Champions,0,Regular Customers
CUST043171,1765,1,22.32,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043173,221,2,2359.57,4,3,4,434,11,Loyal Customers,0,Regular Customers
CUST043175,213,2,274.41999999999996,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST043176,1634,1,739.83,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043177,13,2,3087.4,5,3,4,534,12,Loyal Customers,0,Regular Customers
CUST043178,450,2,2622.31,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043179,3,2,1111.19,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043180,464,4,2021.8,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST043181,528,2,827.5799999999999,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043182,594,1,1621.5,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST043183,938,2,1646.96,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST043184,305,2,2652.71,4,3,4,434,11,Loyal Customers,0,Regular Customers
CUST043185,1332,1,1719.28,1,2,3,123,6,At Risk,1,Inactive Customers
CUST043186,256,3,2769.3799999999997,4,5,4,454,13,Champions,0,Regular Customers
CUST043187,1373,2,1602.3200000000002,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST043188,123,3,1412.99,5,5,2,552,12,Loyal Customers,0,Regular Customers
CUST043189,447,2,4037.51,3,3,5,335,11,Loyal Customers,0,Regular Customers
CUST043190,931,2,1150.98,2,3,2,232,7,Potential Loyalists,1,Inactive Customers
CUST043191,90,2,4040.49,5,3,5,535,13,Champions,0,Regular Customers
CUST043192,1286,1,1037.46,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043193,692,4,2375.94,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST043195,161,5,6584.78,5,5,5,555,15,Champions,3,High Value Customers
CUST043196,54,3,3341.04,5,5,5,555,15,Champions,0,Regular Customers
CUST043197,1140,2,3249.09,1,3,4,134,8,Potential Loyalists,1,Inactive Customers
CUST043198,466,1,79.28,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043199,939,2,2106.41,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST043200,701,2,932.46,2,3,2,232,7,Potential Loyalists,2,Occasional Customers
CUST043202,486,2,1191.0500000000002,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043203,1058,1,1286.84,2,2,2,222,6,At Risk,1,Inactive Customers
CUST043204,1718,1,891.25,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043205,5,2,5126.74,5,3,5,535,13,Champions,0,Regular Customers
CUST043206,68,3,2549.95,5,5,4,554,14,Champions,0,Regular Customers
CUST043209,979,2,674.6800000000001,2,3,1,231,6,At Risk,1,Inactive Customers
CUST043210,1611,1,848.12,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043211,32,4,5085.43,5,5,5,555,15,Champions,3,High Value Customers
CUST043213,306,1,1837.38,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST043214,799,1,1577.28,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST043215,720,1,452.63,2,2,1,221,5,At Risk,2,Occasional Customers
CUST043216,1184,1,885.74,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043217,89,2,852.85,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043218,82,1,496.42,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043219,1229,1,426.65,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043221,371,2,751.61,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043222,1430,1,1344.47,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043223,1217,1,567.84,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043224,551,1,415.34,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043225,550,2,230.89,3,3,1,331,7,Potential Loyalists,2,Occasional Customers
CUST043227,1480,2,1320.6,1,3,2,132,6,At Risk,1,Inactive Customers
CUST043228,154,3,3959.5600000000004,5,5,5,555,15,Champions,0,Regular Customers
CUST043229,563,2,998.58,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043230,1159,2,2737.05,1,3,4,134,8,Potential Loyalists,1,Inactive Customers
CUST043231,207,4,4557.16,4,5,5,455,14,Champions,3,High Value Customers
CUST043232,328,3,1162.52,4,5,2,452,11,Loyal Customers,0,Regular Customers
CUST043233,665,1,183.67,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043234,95,3,1647.69,5,5,3,553,13,Champions,0,Regular Customers
CUST043235,859,1,1451.91,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST043236,898,2,1045.8899999999999,2,3,2,232,7,Potential Loyalists,1,Inactive Customers
CUST043237,476,2,606.39,3,3,1,331,7,Potential Loyalists,2,Occasional Customers
CUST043238,490,2,2987.52,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043239,318,1,954.63,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST043241,287,2,832.21,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043242,1472,3,1161.17,1,5,2,152,8,Potential Loyalists,1,Inactive Customers
CUST043243,925,1,1087.27,2,2,2,222,6,At Risk,1,Inactive Customers
CUST043245,60,2,2173.03,5,3,3,533,11,Loyal Customers,2,Occasional Customers
CUST043246,1650,1,653.86,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043247,186,3,2680.46,4,5,4,454,13,Champions,0,Regular Customers
CUST043248,78,3,1051.0900000000001,5,5,2,552,12,Loyal Customers,0,Regular Customers
CUST043249,629,2,1682.8200000000002,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST043250,682,1,1414.91,2,2,3,223,7,Potential Loyalists,2,Occasional Customers
CUST043251,795,3,1400.7800000000002,2,5,2,252,9,Potential Loyalists,0,Regular Customers
CUST043252,1352,2,3116.31,1,3,4,134,8,Potential Loyalists,1,Inactive Customers
CUST043253,927,2,1523.98,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST043254,50,1,99.51,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043256,915,1,1940.17,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST043258,1470,1,208.58,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043259,840,1,1593.26,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST043260,555,1,282.5,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043262,273,5,4301.22,4,5,5,455,14,Champions,3,High Value Customers
CUST043263,577,5,2876.73,3,5,4,354,12,Loyal Customers,3,High Value Customers
CUST043265,51,2,1175.63,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043266,400,1,81.5,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043267,220,3,2702.45,4,5,4,454,13,Champions,0,Regular Customers
CUST043270,1119,1,150.02,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043271,1224,2,1491.5700000000002,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST043272,664,2,676.86,3,3,1,331,7,Potential Loyalists,2,Occasional Customers
CUST043273,1263,1,462.17,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043275,525,2,1282.4299999999998,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043276,300,3,2141.35,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST043277,146,3,677.1700000000001,5,5,1,551,11,Loyal Customers,2,Occasional Customers
CUST043278,1540,1,1153.51,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043279,483,3,1767.6100000000001,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST043280,140,2,762.51,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043281,381,2,1399.15,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043282,852,2,910.48,2,3,2,232,7,Potential Loyalists,1,Inactive Customers
CUST043283,714,2,1762.27,2,3,3,233,8,Potential Loyalists,2,Occasional Customers
CUST043284,595,3,4330.18,3,5,5,355,13,Champions,0,Regular Customers
CUST043286,206,3,1740.47,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST043287,748,4,4001.8,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST043289,328,5,6584.15,4,5,5,455,14,Champions,3,High Value Customers
CUST043290,307,2,575.01,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST043291,694,2,3513.26,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST043292,67,4,3986.58,5,5,5,555,15,Champions,3,High Value Customers
CUST043293,177,2,1820.31,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST043294,150,2,3746.81,5,3,5,535,13,Champions,0,Regular Customers
CUST043295,550,2,1468.15,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST043296,226,3,2291.3,4,5,4,454,13,Champions,0,Regular Customers
CUST043297,3,3,1680.55,5,5,3,553,13,Champions,0,Regular Customers
CUST043298,474,3,3456.37,3,5,5,355,13,Champions,0,Regular Customers
CUST043299,152,1,1335.04,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST043300,141,3,2726.44,5,5,4,554,14,Champions,0,Regular Customers
CUST043301,281,2,796.1800000000001,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043302,1593,1,1985.25,1,2,3,123,6,At Risk,1,Inactive Customers
CUST043304,104,3,3155.8500000000004,5,5,4,554,14,Champions,0,Regular Customers
CUST043306,590,2,3797.74,3,3,5,335,11,Loyal Customers,0,Regular Customers
CUST043307,417,4,3388.25,3,5,5,355,13,Champions,0,Regular Customers
CUST043308,222,4,4452.25,4,5,5,455,14,Champions,3,High Value Customers
CUST043309,673,2,1128.26,2,3,2,232,7,Potential Loyalists,2,Occasional Customers
CUST043310,34,1,60.73,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043312,329,2,1630.82,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST043313,233,1,1986.9,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST043314,679,1,617.06,2,2,1,221,5,At Risk,2,Occasional Customers
CUST043315,368,3,1461.44,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST043316,62,2,794.16,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST043317,382,3,4314.34,4,5,5,455,14,Champions,0,Regular Customers
CUST043318,1628,2,1282.9099999999999,1,3,2,132,6,At Risk,1,Inactive Customers
CUST043319,446,2,2570.48,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST043320,671,2,2405.65,2,3,4,234,9,Potential Loyalists,0,Regular Customers
CUST043321,589,3,4292.72,3,5,5,355,13,Champions,0,Regular Customers
CUST043323,934,4,5143.78,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST043324,206,5,3092.72,4,5,4,454,13,Champions,3,High Value Customers
CUST043325,1711,1,2214.63,1,2,3,123,6,At Risk,1,Inactive Customers
CUST043326,576,1,1232.8,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST043328,1219,2,357.36,1,3,1,131,5,At Risk,1,Inactive Customers
CUST043329,319,6,7222.31,4,5,5,455,14,Champions,3,High Value Customers
CUST043330,994,2,3448.7799999999997,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST043331,614,1,36.3,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043332,811,1,1935.93,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST043334,984,3,4813.6900000000005,2,5,5,255,12,Loyal Customers,0,Regular Customers
CUST043335,304,1,1973.64,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST043336,585,4,5769.5,3,5,5,355,13,Champions,3,High Value Customers
CUST043337,184,2,1341.76,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043338,623,4,2722.82,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043339,303,4,2158.7,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST043340,307,1,2470.37,4,2,4,424,10,Loyal Customers,2,Occasional Customers
CUST043341,260,2,388.44,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST043342,1126,2,1005.3799999999999,1,3,2,132,6,At Risk,1,Inactive Customers
CUST043343,166,1,141.9,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST043344,834,1,296.08,2,2,1,221,5,At Risk,1,Inactive Customers
CUST043345,160,3,2455.5699999999997,5,5,4,554,14,Champions,0,Regular Customers
CUST043346,209,1,1159.69,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST043349,1102,1,2395.56,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST043350,1788,1,231.18,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043351,1676,1,1425.54,1,2,3,123,6,At Risk,1,Inactive Customers
CUST043352,449,2,1677.1,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST043353,1599,1,1431.09,1,2,3,123,6,At Risk,1,Inactive Customers
CUST043355,284,2,841.8100000000001,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043356,285,2,702.9300000000001,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043357,321,1,2195.77,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST043358,1036,1,119.53,2,2,1,221,5,At Risk,1,Inactive Customers
CUST043359,682,2,1219.74,2,3,2,232,7,Potential Loyalists,2,Occasional Customers
CUST043360,271,1,619.9,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST043361,275,3,3526.16,4,5,5,455,14,Champions,0,Regular Customers
CUST043362,1027,2,967.47,2,3,2,232,7,Potential Loyalists,1,Inactive Customers
CUST043363,1778,1,62.32,1,2,1,121,4,At Risk,1,Inactive Customers
CUST043364,128,3,3740.79,5,5,5,555,15,Champions,0,Regular Customers
CUST043366,46,2,3629.71,5,3,5,535,13,Champions,0,Regular Customers
CUST043367,277,3,1104.17,4,5,2,452,11,Loyal Customers,0,Regular Customers
CUST043368,1041,5,3844.06,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST043369,11,3,1980.59,5,5,3,553,13,Champions,0,Regular Customers
CUST043373,348,2,1265.02,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST043374,619,3,1192.48,3,5,2,352,10,Loyal Customers,0,Regular Customers
CUST043375,640,2,926.86,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST043376,335,1,896.86,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST043377,204,3,3257.6400000000003,4,5,4,454,13,Champions,0,Regular Customers
CUST043378,591,1,119.98,3,2,1,321,6,At Risk,2,Occasional Customers
CUST043379,574,5,4544.2,3,5,5,355,13,Champions,3,High Value Customers
CUST043380,325,6,6409.139999999999,4,5,5,455,14,Champions,3,High Value Customers
CUST043382,760,4,1005.33,2,5,2,252,9,Potential Loyalists,0,Regular Customers
CUST043383,32,3,1531.31,5,5,3,553,13,Champions,0,Regular Customers
CUST043384,132,1,1873.68,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST043385,1757,1,1083.02,1,2,2,122,5,At Risk,1,Inactive Customers
CUST043386,464,4,1946.56,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST043388,671,2,1242.59,2,3,2,232,7,Potential Loyalists,2,Occasional Customers
CUST043389,137,3,4104.55,5,5,5,555,15,Champions,0,Regular Customers
CUST043391,457,4,4423.21,3,5,5,355,13,Champions,3,High Value Customers
CUST043392,394,3,2425.62,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043393,730,3,923.0899999999999,2,5,2,252,9,Potential Loyalists,0,Regular Customers
CUST043394,135,3,3348.42,5,5,5,555,15,Champions,0,Regular Customers
CUST043395,526,3,2508.9,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST043396,1521,2,1459.24,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST043397,557,3,6253.68,3,5,5,355,13,Champions,3,High Value Customers
CUST043398,177,3,3743.4700000000003,4,5,5,455,14,Champions,0,Regular Customers
