CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment
CUST038866,189,2,2604.97,4,3,4,434,11,Loyal Customers
CUST038867,170,3,5112.46,5,4,5,545,14,Champions
CUST038868,1347,2,202.63,1,3,1,131,5,At Risk
CUST038869,61,3,5155.299999999999,5,4,5,545,14,Champions
CUST038870,270,2,2903.62,4,3,4,434,11,Loyal Customers
CUST038872,134,2,1818.03,5,3,3,533,11,Loyal Customers
CUST038873,1665,1,363.87,1,2,1,121,4,At Risk
CUST038875,276,2,3856.4,4,3,5,435,12,Loyal Customers
CUST038876,537,1,1429.6,3,2,3,323,8,Potential Loyalists
CUST038877,225,3,3415.04,4,4,5,445,13,Champions
CUST038878,475,3,1142.35,3,4,2,342,9,Potential Loyalists
CUST038880,1304,2,3368.1299999999997,1,3,5,135,9,Potential Loyalists
CUST038881,954,3,1353.3999999999999,2,4,2,242,8,Potential Loyalists
CUST038882,556,2,2944.0299999999997,3,3,4,334,10,Loyal Customers
CUST038883,269,3,2926.0299999999997,4,4,4,444,12,Loyal Customers
CUST038884,287,1,46.83,4,2,1,421,7,Potential Loyalists
CUST038885,57,2,857.5899999999999,5,3,2,532,10,Loyal Customers
CUST038886,1,2,1295.8899999999999,5,3,2,532,10,Loyal Customers
CUST038887,1727,1,2532.34,1,2,4,124,7,Potential Loyalists
CUST038888,478,1,1089.92,3,2,2,322,7,Potential Loyalists
CUST038889,488,1,571.27,3,2,1,321,6,At Risk
CUST038891,514,2,143.52,3,3,1,331,7,Potential Loyalists
CUST038892,572,3,2806.6800000000003,3,4,4,344,11,Loyal Customers
CUST038893,1733,1,524.41,1,2,1,121,4,At Risk
CUST038894,191,2,1420.98,4,3,3,433,10,Loyal Customers
CUST038895,81,4,3037.63,5,5,4,554,14,Champions
CUST038896,437,1,683.18,3,2,1,321,6,At Risk
CUST038898,444,2,201.3,3,3,1,331,7,Potential Loyalists
CUST038899,615,2,2846.93,3,3,4,334,10,Loyal Customers
CUST038900,1227,1,328.07,1,2,1,121,4,At Risk
CUST038901,1163,1,390.97,1,2,1,121,4,At Risk
CUST038903,1363,2,3136.76,1,3,4,134,8,Potential Loyalists
CUST038904,241,2,729.42,4,3,2,432,9,Potential Loyalists
CUST038905,39,4,3829.73,5,5,5,555,15,Champions
CUST038906,1059,2,3507.1,2,3,5,235,10,Loyal Customers
CUST038907,1473,1,100.45,1,2,1,121,4,At Risk
CUST038908,138,1,959.38,5,2,2,522,9,Potential Loyalists
CUST038909,74,3,2798.33,5,4,4,544,13,Champions
CUST038910,1538,1,1183.37,1,2,2,122,5,At Risk
CUST038911,380,3,2199.8799999999997,4,4,3,443,11,Loyal Customers
CUST038912,358,2,169.49,4,3,1,431,8,Potential Loyalists
CUST038913,423,3,2160.17,3,4,3,343,10,Loyal Customers
CUST038915,535,2,1498.75,3,3,3,333,9,Potential Loyalists
CUST038916,131,4,4431.88,5,5,5,555,15,Champions
CUST038917,1624,2,3328.7,1,3,4,134,8,Potential Loyalists
CUST038918,15,1,1079.13,5,2,2,522,9,Potential Loyalists
CUST038919,612,2,1262.52,3,3,2,332,8,Potential Loyalists
CUST038920,1427,1,852.25,1,2,2,122,5,At Risk
CUST038922,59,3,5661.53,5,4,5,545,14,Champions
CUST038923,1618,2,1545.97,1,3,3,133,7,Potential Loyalists
CUST038924,257,3,1105.8799999999999,4,4,2,442,10,Loyal Customers
CUST038925,555,3,1795.4699999999998,3,4,3,343,10,Loyal Customers
CUST038927,1342,3,2776.83,1,4,4,144,9,Potential Loyalists
CUST038928,131,2,1941.71,5,3,3,533,11,Loyal Customers
CUST038929,449,5,5197.0599999999995,3,5,5,355,13,Champions
CUST038931,254,3,4154.42,4,4,5,445,13,Champions
CUST038932,271,3,2148.1600000000003,4,4,3,443,11,Loyal Customers
CUST038933,999,2,1049.94,2,3,2,232,7,Potential Loyalists
CUST038934,1204,1,1032.56,1,2,2,122,5,At Risk
CUST038935,234,2,2136.7400000000002,4,3,3,433,10,Loyal Customers
CUST038936,1348,3,2236.8,1,4,4,144,9,Potential Loyalists
CUST038937,28,4,7387.07,5,5,5,555,15,Champions
CUST038938,1548,2,831.3900000000001,1,3,2,132,6,At Risk
CUST038939,1675,1,1033.72,1,2,2,122,5,At Risk
CUST038940,24,2,1492.1399999999999,5,3,3,533,11,Loyal Customers
CUST038942,1630,1,712.91,1,2,2,122,5,At Risk
CUST038943,201,3,2459.98,4,4,4,444,12,Loyal Customers
CUST038944,175,2,2041.87,5,3,3,533,11,Loyal Customers
CUST038945,1575,1,1773.7,1,2,3,123,6,At Risk
CUST038947,1086,2,1072.92,1,3,2,132,6,At Risk
CUST038948,140,3,2002.8,5,4,3,543,12,Loyal Customers
CUST038949,415,3,3373.5299999999997,3,4,5,345,12,Loyal Customers
CUST038950,112,3,2536.38,5,4,4,544,13,Champions
CUST038951,307,2,1515.16,4,3,3,433,10,Loyal Customers
CUST038952,1756,1,925.41,1,2,2,122,5,At Risk
CUST038954,459,2,634.6400000000001,3,3,1,331,7,Potential Loyalists
CUST038955,288,1,162.57,4,2,1,421,7,Potential Loyalists
CUST038956,144,1,279.55,5,2,1,521,8,Potential Loyalists
CUST038957,112,1,381.37,5,2,1,521,8,Potential Loyalists
CUST038958,337,1,1156.09,4,2,2,422,8,Potential Loyalists
CUST038959,645,2,2448.05,3,3,4,334,10,Loyal Customers
CUST038960,1097,1,1046.53,1,2,2,122,5,At Risk
CUST038961,301,2,1033.96,4,3,2,432,9,Potential Loyalists
CUST038962,120,3,3240.4,5,4,4,544,13,Champions
CUST038963,589,2,1808.1999999999998,3,3,3,333,9,Potential Loyalists
CUST038964,248,1,1110.59,4,2,2,422,8,Potential Loyalists
CUST038965,869,1,170.51,2,2,1,221,5,At Risk
CUST038966,1073,1,240.95,1,2,1,121,4,At Risk
CUST038968,995,1,385.4,2,2,1,221,5,At Risk
CUST038969,48,5,5593.12,5,5,5,555,15,Champions
CUST038970,157,2,3590.34,5,3,5,535,13,Champions
CUST038971,133,3,1780.16,5,4,3,543,12,Loyal Customers
CUST038972,1671,2,1275.06,1,3,2,132,6,At Risk
CUST038973,676,2,1544.3200000000002,2,3,3,233,8,Potential Loyalists
CUST038974,811,2,3974.17,2,3,5,235,10,Loyal Customers
CUST038975,1092,1,574.5,1,2,1,121,4,At Risk
CUST038976,1093,2,1158.26,1,3,2,132,6,At Risk
CUST038977,226,3,2462.36,4,4,4,444,12,Loyal Customers
CUST038979,1271,1,1226.04,1,2,2,122,5,At Risk
CUST038981,1543,1,2361.7,1,2,4,124,7,Potential Loyalists
CUST038982,210,2,1382.48,4,3,2,432,9,Potential Loyalists
CUST038983,385,2,1464.33,4,3,3,433,10,Loyal Customers
CUST038984,470,2,1576.85,3,3,3,333,9,Potential Loyalists
CUST038985,1319,1,464.76,1,2,1,121,4,At Risk
CUST038986,742,2,635.73,2,3,1,231,6,At Risk
CUST038987,15,3,2175.76,5,4,3,543,12,Loyal Customers
CUST038988,332,1,413.55,4,2,1,421,7,Potential Loyalists
CUST038990,82,2,2487.34,5,3,4,534,12,Loyal Customers
CUST038991,103,4,3891.3599999999997,5,5,5,555,15,Champions
CUST038992,354,4,2632.9300000000003,4,5,4,454,13,Champions
CUST038993,398,2,1494.95,3,3,3,333,9,Potential Loyalists
CUST038995,634,2,2921.97,3,3,4,334,10,Loyal Customers
CUST038996,1040,1,1826.54,2,2,3,223,7,Potential Loyalists
CUST038998,215,4,2340.13,4,5,4,454,13,Champions
CUST039000,1097,3,1992.75,1,4,3,143,8,Potential Loyalists
CUST039001,542,1,876.61,3,2,2,322,7,Potential Loyalists
CUST039002,35,3,3336.39,5,4,5,545,14,Champions
CUST039003,1007,1,1674.99,2,2,3,223,7,Potential Loyalists
CUST039004,1711,1,845.69,1,2,2,122,5,At Risk
CUST039005,228,1,135.81,4,2,1,421,7,Potential Loyalists
CUST039007,62,3,2920.82,5,4,4,544,13,Champions
CUST039008,1034,2,2025.27,2,3,3,233,8,Potential Loyalists
CUST039009,248,5,4864.18,4,5,5,455,14,Champions
CUST039010,42,3,4184.25,5,4,5,545,14,Champions
CUST039011,1191,1,1592.36,1,2,3,123,6,At Risk
CUST039012,586,1,2155.33,3,2,3,323,8,Potential Loyalists
CUST039013,290,4,3706.74,4,5,5,455,14,Champions
CUST039014,835,1,290.02,2,2,1,221,5,At Risk
CUST039015,1231,4,2999.75,1,5,4,154,10,Loyal Customers
CUST039016,570,1,1727.7,3,2,3,323,8,Potential Loyalists
CUST039017,313,1,506.55,4,2,1,421,7,Potential Loyalists
CUST039018,321,2,450.40999999999997,4,3,1,431,8,Potential Loyalists
CUST039019,569,1,617.69,3,2,1,321,6,At Risk
CUST039020,753,3,1682.73,2,4,3,243,9,Potential Loyalists
CUST039024,592,1,406.43,3,2,1,321,6,At Risk
CUST039025,228,1,206.5,4,2,1,421,7,Potential Loyalists
CUST039026,130,2,1393.62,5,3,2,532,10,Loyal Customers
CUST039027,536,3,1943.17,3,4,3,343,10,Loyal Customers
CUST039028,849,5,4698.27,2,5,5,255,12,Loyal Customers
CUST039029,345,2,2551.98,4,3,4,434,11,Loyal Customers
CUST039030,377,3,4865.2,4,4,5,445,13,Champions
CUST039031,825,3,3659.92,2,4,5,245,11,Loyal Customers
CUST039032,93,1,162.19,5,2,1,521,8,Potential Loyalists
CUST039033,239,2,1311.3400000000001,4,3,2,432,9,Potential Loyalists
CUST039035,1533,1,1298.05,1,2,2,122,5,At Risk
CUST039036,167,2,1078.78,5,3,2,532,10,Loyal Customers
CUST039037,602,1,903.16,3,2,2,322,7,Potential Loyalists
CUST039038,293,1,1114.93,4,2,2,422,8,Potential Loyalists
CUST039039,684,1,305.81,2,2,1,221,5,At Risk
CUST039040,832,1,1104.8,2,2,2,222,6,At Risk
CUST039041,8,1,263.0,5,2,1,521,8,Potential Loyalists
CUST039042,500,3,1083.7,3,4,2,342,9,Potential Loyalists
CUST039043,180,3,3647.67,4,4,5,445,13,Champions
CUST039044,231,5,7322.11,4,5,5,455,14,Champions
CUST039045,939,2,1559.7199999999998,2,3,3,233,8,Potential Loyalists
CUST039048,417,4,2245.92,3,5,4,354,12,Loyal Customers
CUST039049,372,2,207.38,4,3,1,431,8,Potential Loyalists
CUST039050,834,3,778.6,2,4,2,242,8,Potential Loyalists
CUST039051,1574,2,1642.8799999999999,1,3,3,133,7,Potential Loyalists
CUST039052,115,1,1586.41,5,2,3,523,10,Loyal Customers
CUST039053,339,3,2665.4300000000003,4,4,4,444,12,Loyal Customers
CUST039054,610,2,2642.67,3,3,4,334,10,Loyal Customers
CUST039055,1243,1,107.35,1,2,1,121,4,At Risk
CUST039056,1332,3,2792.01,1,4,4,144,9,Potential Loyalists
CUST039057,22,2,875.16,5,3,2,532,10,Loyal Customers
CUST039059,964,1,396.07,2,2,1,221,5,At Risk
CUST039060,489,3,3640.74,3,4,5,345,12,Loyal Customers
CUST039061,345,2,5132.07,4,3,5,435,12,Loyal Customers
CUST039062,1013,4,2300.63,2,5,4,254,11,Loyal Customers
CUST039064,596,5,4177.96,3,5,5,355,13,Champions
CUST039066,336,2,2868.09,4,3,4,434,11,Loyal Customers
CUST039067,412,1,629.22,3,2,1,321,6,At Risk
CUST039068,1156,2,3307.14,1,3,4,134,8,Potential Loyalists
CUST039069,406,2,1755.34,3,3,3,333,9,Potential Loyalists
CUST039070,1640,2,2684.8900000000003,1,3,4,134,8,Potential Loyalists
CUST039071,85,3,1259.29,5,4,2,542,11,Loyal Customers
CUST039072,1236,1,16.96,1,2,1,121,4,At Risk
CUST039073,778,1,735.47,2,2,2,222,6,At Risk
CUST039074,533,2,902.05,3,3,2,332,8,Potential Loyalists
CUST039075,377,2,741.3399999999999,4,3,2,432,9,Potential Loyalists
CUST039076,215,2,2442.28,4,3,4,434,11,Loyal Customers
CUST039077,695,2,1668.58,2,3,3,233,8,Potential Loyalists
CUST039078,133,6,5043.33,5,5,5,555,15,Champions
CUST039079,59,2,998.24,5,3,2,532,10,Loyal Customers
CUST039080,269,4,3742.16,4,5,5,455,14,Champions
CUST039081,680,2,1299.32,2,3,2,232,7,Potential Loyalists
CUST039082,959,1,1247.78,2,2,2,222,6,At Risk
CUST039083,213,1,605.28,4,2,1,421,7,Potential Loyalists
CUST039084,1682,1,1802.1,1,2,3,123,6,At Risk
CUST039085,94,4,3929.79,5,5,5,555,15,Champions
CUST039086,895,2,1854.25,2,3,3,233,8,Potential Loyalists
CUST039087,670,5,3076.78,2,5,4,254,11,Loyal Customers
CUST039088,1038,2,1792.98,2,3,3,233,8,Potential Loyalists
CUST039089,1371,2,1291.94,1,3,2,132,6,At Risk
CUST039090,223,5,3798.6,4,5,5,455,14,Champions
CUST039091,556,4,5639.3,3,5,5,355,13,Champions
CUST039092,379,2,2602.09,4,3,4,434,11,Loyal Customers
CUST039093,872,2,224.1,2,3,1,231,6,At Risk
CUST039094,1004,1,415.37,2,2,1,221,5,At Risk
CUST039095,1469,1,169.22,1,2,1,121,4,At Risk
CUST039096,478,3,3128.93,3,4,4,344,11,Loyal Customers
CUST039097,364,3,2293.54,4,4,4,444,12,Loyal Customers
CUST039100,579,1,976.25,3,2,2,322,7,Potential Loyalists
CUST039101,314,1,2314.29,4,2,4,424,10,Loyal Customers
CUST039102,411,2,904.0600000000001,3,3,2,332,8,Potential Loyalists
CUST039103,169,1,1813.47,5,2,3,523,10,Loyal Customers
CUST039104,535,2,2312.96,3,3,4,334,10,Loyal Customers
CUST039105,660,3,1996.7,3,4,3,343,10,Loyal Customers
CUST039106,307,3,2914.0699999999997,4,4,4,444,12,Loyal Customers
CUST039107,298,1,316.27,4,2,1,421,7,Potential Loyalists
CUST039108,1321,2,1787.38,1,3,3,133,7,Potential Loyalists
CUST039109,302,1,1866.95,4,2,3,423,9,Potential Loyalists
CUST039111,761,2,491.78,2,3,1,231,6,At Risk
CUST039112,1010,1,884.36,2,2,2,222,6,At Risk
CUST039113,163,2,1180.51,5,3,2,532,10,Loyal Customers
CUST039115,915,2,2339.2200000000003,2,3,4,234,9,Potential Loyalists
CUST039118,1201,3,3233.1099999999997,1,4,4,144,9,Potential Loyalists
CUST039119,780,3,5460.83,2,4,5,245,11,Loyal Customers
CUST039120,925,2,1898.02,2,3,3,233,8,Potential Loyalists
CUST039122,78,4,3904.25,5,5,5,555,15,Champions
CUST039123,696,3,1604.29,2,4,3,243,9,Potential Loyalists
CUST039124,4,1,211.32,5,2,1,521,8,Potential Loyalists
CUST039125,1632,1,392.57,1,2,1,121,4,At Risk
CUST039126,1186,3,3341.81,1,4,5,145,10,Loyal Customers
CUST039127,1500,1,1210.96,1,2,2,122,5,At Risk
CUST039128,541,2,920.4000000000001,3,3,2,332,8,Potential Loyalists
CUST039129,143,3,1589.93,5,4,3,543,12,Loyal Customers
CUST039130,132,3,3949.9099999999994,5,4,5,545,14,Champions
CUST039131,531,5,6525.0,3,5,5,355,13,Champions
CUST039132,105,2,831.37,5,3,2,532,10,Loyal Customers
CUST039134,112,3,2204.21,5,4,3,543,12,Loyal Customers
CUST039135,272,1,1373.12,4,2,2,422,8,Potential Loyalists
CUST039136,927,3,1409.31,2,4,2,242,8,Potential Loyalists
CUST039137,15,5,5522.9,5,5,5,555,15,Champions
CUST039138,1160,1,267.33,1,2,1,121,4,At Risk
CUST039139,531,1,2743.57,3,2,4,324,9,Potential Loyalists
CUST039140,49,3,2585.03,5,4,4,544,13,Champions
CUST039141,215,3,3172.03,4,4,4,444,12,Loyal Customers
CUST039142,410,7,9115.72,3,5,5,355,13,Champions
CUST039143,601,2,1434.93,3,3,3,333,9,Potential Loyalists
CUST039146,121,3,4130.16,5,4,5,545,14,Champions
CUST039147,131,3,1463.54,5,4,3,543,12,Loyal Customers
CUST039148,128,2,2248.21,5,3,4,534,12,Loyal Customers
CUST039149,87,1,65.83,5,2,1,521,8,Potential Loyalists
CUST039150,20,6,5964.66,5,5,5,555,15,Champions
CUST039151,339,3,809.35,4,4,2,442,10,Loyal Customers
CUST039152,1452,2,1089.71,1,3,2,132,6,At Risk
CUST039153,1141,1,451.35,1,2,1,121,4,At Risk
CUST039155,853,4,4309.2300000000005,2,5,5,255,12,Loyal Customers
CUST039156,1000,1,69.08,2,2,1,221,5,At Risk
CUST039157,644,5,7068.04,3,5,5,355,13,Champions
CUST039158,431,1,28.76,3,2,1,321,6,At Risk
CUST039159,115,2,3651.9,5,3,5,535,13,Champions
CUST039160,185,2,3426.2700000000004,4,3,5,435,12,Loyal Customers
CUST039161,604,1,135.34,3,2,1,321,6,At Risk
CUST039162,241,1,852.22,4,2,2,422,8,Potential Loyalists
CUST039163,802,2,484.09,2,3,1,231,6,At Risk
CUST039164,262,2,1601.26,4,3,3,433,10,Loyal Customers
CUST039165,1109,2,408.95,1,3,1,131,5,At Risk
CUST039166,1749,1,2538.61,1,2,4,124,7,Potential Loyalists
CUST039167,824,2,1550.77,2,3,3,233,8,Potential Loyalists
CUST039168,594,2,1000.58,3,3,2,332,8,Potential Loyalists
CUST039169,904,2,661.9000000000001,2,3,1,231,6,At Risk
CUST039170,54,2,718.15,5,3,2,532,10,Loyal Customers
CUST039171,1617,1,1314.0,1,2,2,122,5,At Risk
CUST039172,672,2,1156.4099999999999,2,3,2,232,7,Potential Loyalists
CUST039173,138,6,2080.59,5,5,3,553,13,Champions
CUST039174,1452,3,1439.17,1,4,3,143,8,Potential Loyalists
CUST039175,1342,1,716.04,1,2,2,122,5,At Risk
CUST039177,1404,1,772.78,1,2,2,122,5,At Risk
CUST039178,84,2,997.8700000000001,5,3,2,532,10,Loyal Customers
CUST039179,24,3,2736.95,5,4,4,544,13,Champions
CUST039182,658,2,2891.98,3,3,4,334,10,Loyal Customers
CUST039183,155,3,1647.05,5,4,3,543,12,Loyal Customers
CUST039184,1136,2,583.99,1,3,1,131,5,At Risk
CUST039185,100,4,3636.1099999999997,5,5,5,555,15,Champions
CUST039186,221,5,3404.9700000000003,4,5,5,455,14,Champions
CUST039187,107,2,873.5,5,3,2,532,10,Loyal Customers
CUST039188,656,1,405.58,3,2,1,321,6,At Risk
CUST039189,97,5,2815.4,5,5,4,554,14,Champions
CUST039190,360,1,1306.48,4,2,2,422,8,Potential Loyalists
CUST039191,530,3,2820.14,3,4,4,344,11,Loyal Customers
CUST039192,509,1,879.06,3,2,2,322,7,Potential Loyalists
CUST039193,496,2,819.71,3,3,2,332,8,Potential Loyalists
CUST039194,1194,1,1544.81,1,2,3,123,6,At Risk
CUST039195,69,2,3653.8199999999997,5,3,5,535,13,Champions
CUST039196,434,3,982.45,3,4,2,342,9,Potential Loyalists
CUST039197,527,3,2162.33,3,4,3,343,10,Loyal Customers
CUST039198,1176,3,2496.31,1,4,4,144,9,Potential Loyalists
CUST039199,803,4,2011.8400000000001,2,5,3,253,10,Loyal Customers
CUST039200,636,2,1128.72,3,3,2,332,8,Potential Loyalists
CUST039202,501,4,2218.0299999999997,3,5,3,353,11,Loyal Customers
CUST039203,495,4,2943.96,3,5,4,354,12,Loyal Customers
CUST039204,1567,1,70.29,1,2,1,121,4,At Risk
CUST039205,960,1,161.23,2,2,1,221,5,At Risk
CUST039206,791,2,2396.64,2,3,4,234,9,Potential Loyalists
CUST039207,848,2,2726.42,2,3,4,234,9,Potential Loyalists
CUST039208,163,3,3247.8599999999997,5,4,4,544,13,Champions
CUST039209,1796,1,1308.17,1,2,2,122,5,At Risk
CUST039211,769,5,3498.5699999999997,2,5,5,255,12,Loyal Customers
CUST039212,334,2,1642.18,4,3,3,433,10,Loyal Customers
CUST039213,241,2,3200.16,4,3,4,434,11,Loyal Customers
CUST039214,456,2,2108.52,3,3,3,333,9,Potential Loyalists
CUST039215,840,1,90.77,2,2,1,221,5,At Risk
CUST039216,126,2,4683.21,5,3,5,535,13,Champions
CUST039217,967,2,633.9799999999999,2,3,1,231,6,At Risk
CUST039218,942,2,4001.81,2,3,5,235,10,Loyal Customers
CUST039220,160,1,2286.73,5,2,4,524,11,Loyal Customers
CUST039221,208,1,1719.28,4,2,3,423,9,Potential Loyalists
CUST039222,1179,3,2752.17,1,4,4,144,9,Potential Loyalists
CUST039223,1553,1,379.56,1,2,1,121,4,At Risk
CUST039226,330,1,843.45,4,2,2,422,8,Potential Loyalists
CUST039227,711,3,1403.68,2,4,2,242,8,Potential Loyalists
CUST039228,13,3,3137.14,5,4,4,544,13,Champions
CUST039229,525,1,176.09,3,2,1,321,6,At Risk
CUST039230,720,3,2616.7599999999998,2,4,4,244,10,Loyal Customers
CUST039231,74,5,2912.6499999999996,5,5,4,554,14,Champions
CUST039232,565,4,2476.44,3,5,4,354,12,Loyal Customers
CUST039233,1129,1,588.86,1,2,1,121,4,At Risk
CUST039234,21,4,4667.15,5,5,5,555,15,Champions
CUST039235,341,3,2650.32,4,4,4,444,12,Loyal Customers
CUST039236,227,6,4718.67,4,5,5,455,14,Champions
CUST039237,966,1,833.52,2,2,2,222,6,At Risk
CUST039238,1732,2,1221.47,1,3,2,132,6,At Risk
CUST039239,482,3,5154.86,3,4,5,345,12,Loyal Customers
CUST039240,1156,2,996.6800000000001,1,3,2,132,6,At Risk
CUST039241,986,1,1200.12,2,2,2,222,6,At Risk
CUST039242,467,1,1363.84,3,2,2,322,7,Potential Loyalists
CUST039243,162,2,2037.18,5,3,3,533,11,Loyal Customers
CUST039244,1346,1,225.33,1,2,1,121,4,At Risk
CUST039247,1115,2,3615.46,1,3,5,135,9,Potential Loyalists
CUST039248,707,2,888.8499999999999,2,3,2,232,7,Potential Loyalists
CUST039249,577,2,2003.15,3,3,3,333,9,Potential Loyalists
CUST039251,280,3,4292.68,4,4,5,445,13,Champions
CUST039252,939,2,1687.1200000000001,2,3,3,233,8,Potential Loyalists
CUST039253,473,2,2063.67,3,3,3,333,9,Potential Loyalists
CUST039254,1554,1,280.09,1,2,1,121,4,At Risk
CUST039255,673,1,1206.97,2,2,2,222,6,At Risk
CUST039256,681,1,344.94,2,2,1,221,5,At Risk
CUST039257,375,2,725.48,4,3,2,432,9,Potential Loyalists
CUST039258,594,2,1289.3899999999999,3,3,2,332,8,Potential Loyalists
CUST039259,488,3,809.96,3,4,2,342,9,Potential Loyalists
CUST039261,1183,1,189.6,1,2,1,121,4,At Risk
CUST039262,375,3,3542.6899999999996,4,4,5,445,13,Champions
CUST039263,1052,2,1171.47,2,3,2,232,7,Potential Loyalists
CUST039264,762,2,3694.89,2,3,5,235,10,Loyal Customers
CUST039265,468,1,2026.19,3,2,3,323,8,Potential Loyalists
CUST039266,223,3,2861.43,4,4,4,444,12,Loyal Customers
CUST039267,296,4,3267.24,4,5,4,454,13,Champions
CUST039268,406,2,2708.81,3,3,4,334,10,Loyal Customers
CUST039270,344,3,2725.9,4,4,4,444,12,Loyal Customers
CUST039271,203,4,5585.21,4,5,5,455,14,Champions
CUST039272,385,2,1073.18,4,3,2,432,9,Potential Loyalists
CUST039273,314,1,1107.83,4,2,2,422,8,Potential Loyalists
CUST039274,1405,1,404.51,1,2,1,121,4,At Risk
CUST039275,12,5,3388.82,5,5,5,555,15,Champions
CUST039276,531,3,2267.3300000000004,3,4,4,344,11,Loyal Customers
CUST039277,299,5,4179.89,4,5,5,455,14,Champions
CUST039278,529,1,541.28,3,2,1,321,6,At Risk
CUST039279,635,3,1781.96,3,4,3,343,10,Loyal Customers
CUST039280,153,2,4240.08,5,3,5,535,13,Champions
CUST039281,0,3,631.32,5,4,1,541,10,Loyal Customers
CUST039282,454,2,2840.44,3,3,4,334,10,Loyal Customers
CUST039283,1446,1,226.99,1,2,1,121,4,At Risk
CUST039284,56,3,4596.389999999999,5,4,5,545,14,Champions
CUST039285,939,1,889.26,2,2,2,222,6,At Risk
CUST039286,245,1,1539.29,4,2,3,423,9,Potential Loyalists
CUST039287,738,3,3041.55,2,4,4,244,10,Loyal Customers
CUST039288,276,2,1716.8600000000001,4,3,3,433,10,Loyal Customers
CUST039289,69,3,2953.83,5,4,4,544,13,Champions
CUST039290,69,3,2973.81,5,4,4,544,13,Champions
CUST039291,738,1,2086.38,2,2,3,223,7,Potential Loyalists
CUST039292,386,2,1739.98,4,3,3,433,10,Loyal Customers
CUST039293,219,2,1431.3400000000001,4,3,3,433,10,Loyal Customers
CUST039294,70,3,2215.19,5,4,3,543,12,Loyal Customers
CUST039295,1758,1,1218.5,1,2,2,122,5,At Risk
CUST039296,23,3,3246.84,5,4,4,544,13,Champions
CUST039297,516,3,4459.62,3,4,5,345,12,Loyal Customers
CUST039298,311,3,2748.06,4,4,4,444,12,Loyal Customers
CUST039300,178,3,3067.72,4,4,4,444,12,Loyal Customers
CUST039301,224,2,1426.7,4,3,3,433,10,Loyal Customers
CUST039302,674,2,793.38,2,3,2,232,7,Potential Loyalists
CUST039303,686,4,2585.87,2,5,4,254,11,Loyal Customers
CUST039304,556,2,5540.14,3,3,5,335,11,Loyal Customers
CUST039305,169,3,4932.33,5,4,5,545,14,Champions
CUST039306,519,1,214.21,3,2,1,321,6,At Risk
CUST039307,823,2,3358.0,2,3,5,235,10,Loyal Customers
CUST039308,9,4,2355.77,5,5,4,554,14,Champions
CUST039309,1602,1,632.25,1,2,1,121,4,At Risk
CUST039310,332,1,318.4,4,2,1,421,7,Potential Loyalists
CUST039311,1217,1,531.59,1,2,1,121,4,At Risk
CUST039312,321,3,2842.2000000000003,4,4,4,444,12,Loyal Customers
CUST039313,339,4,3055.66,4,5,4,454,13,Champions
CUST039314,566,2,2074.2200000000003,3,3,3,333,9,Potential Loyalists
CUST039315,1573,1,2103.81,1,2,3,123,6,At Risk
CUST039316,206,3,3893.58,4,4,5,445,13,Champions
CUST039317,709,2,1643.8899999999999,2,3,3,233,8,Potential Loyalists
CUST039318,1556,1,1554.82,1,2,3,123,6,At Risk
CUST039319,1058,2,717.12,2,3,2,232,7,Potential Loyalists
CUST039320,765,2,2399.86,2,3,4,234,9,Potential Loyalists
CUST039321,1130,3,1265.69,1,4,2,142,7,Potential Loyalists
CUST039322,381,5,6711.48,4,5,5,455,14,Champions
CUST039323,1219,3,1310.29,1,4,2,142,7,Potential Loyalists
CUST039324,455,2,2954.42,3,3,4,334,10,Loyal Customers
CUST039325,39,3,3195.6,5,4,4,544,13,Champions
CUST039327,166,2,1754.51,5,3,3,533,11,Loyal Customers
CUST039328,1348,1,838.25,1,2,2,122,5,At Risk
CUST039329,58,3,3497.92,5,4,5,545,14,Champions
CUST039331,491,3,1874.27,3,4,3,343,10,Loyal Customers
CUST039332,1810,1,199.05,1,2,1,121,4,At Risk
CUST039333,465,2,3942.32,3,3,5,335,11,Loyal Customers
CUST039334,72,2,2138.2,5,3,3,533,11,Loyal Customers
CUST039335,5,5,5190.95,5,5,5,555,15,Champions
CUST039336,896,1,3153.08,2,2,4,224,8,Potential Loyalists
CUST039337,385,1,899.84,4,2,2,422,8,Potential Loyalists
CUST039338,424,3,3401.7,3,4,5,345,12,Loyal Customers
CUST039339,568,2,1888.41,3,3,3,333,9,Potential Loyalists
CUST039341,409,1,2334.95,3,2,4,324,9,Potential Loyalists
CUST039342,819,3,6164.04,2,4,5,245,11,Loyal Customers
CUST039343,706,2,1363.0900000000001,2,3,2,232,7,Potential Loyalists
CUST039344,884,1,1633.59,2,2,3,223,7,Potential Loyalists
CUST039345,927,4,5169.51,2,5,5,255,12,Loyal Customers
CUST039346,452,2,5230.88,3,3,5,335,11,Loyal Customers
CUST039347,1379,1,2130.72,1,2,3,123,6,At Risk
CUST039349,234,2,1227.6000000000001,4,3,2,432,9,Potential Loyalists
CUST039350,1097,2,3034.14,1,3,4,134,8,Potential Loyalists
CUST039352,1177,1,627.44,1,2,1,121,4,At Risk
CUST039353,143,6,6487.9,5,5,5,555,15,Champions
CUST039354,163,2,1226.1399999999999,5,3,2,532,10,Loyal Customers
